baseline,fold,ticker,CAGR,AnnVol,Sharpe,Sortino,MaxDrawdown,Calmar,WinRate,FinalEquity,TotalReturn,Turnover,Gross_CAGR,Gross_AnnVol,Gross_Sharpe,Gross_Sortino,Gross_MaxDrawdown,Gross_Calmar,Gross_WinRate,Gross_FinalEquity,Gross_TotalReturn,test_start,test_end,params
MultiAgentDQN,1,PORTFOLIO,-0.1288839915916252,0.0598275926820469,-2.2757677102417286,-3.2997019906106644,-0.3865136732285119,-0.3334526059972717,0.4290578887627695,61697.27484852903,-0.3830272515147097,0.1209372637944066,-0.0348041873892892,0.0598783434126894,-0.5616545247258778,-0.8313896393448751,-0.1493855216587918,-0.2329823332463552,0.4880817253121453,88339.30982012695,-0.1166069017987305,2011-12-15,2015-06-19,"{'rollout_len': 32, 'epsilon_decay_frac': 0.6879639408647977}"
MultiAgentDQN,1,NVDA,-0.2065329573278393,0.1953681739898243,-1.0856909125050291,-1.3485227497258,-0.59219247750976,-0.3487598461168151,0.4111801242236025,4944.3432712985905,-0.5550091055831269,0.6281179138321995,-0.1135000784081372,0.1954703199775056,-0.5182855949952511,-0.6213976030166785,-0.4055223519773084,-0.2798861218246443,0.4956395348837209,7288.412526997224,-0.3440428725702499,2011-12-15,2015-06-19,
MultiAgentDQN,1,AAPL,-0.0700710881838008,0.1601884174862677,-0.3732502670210216,-0.4690986904096703,-0.4435158752060685,-0.1579900339559301,0.417391304347826,8616.514368794762,-0.2245137068084713,0.4478458049886621,0.0064312399879153,0.1599377643809995,0.1201069082959981,0.1417066967294746,-0.3683952657233007,0.0174574447239119,0.5176470588235295,11363.231955695452,0.0226908760125905,2011-12-15,2015-06-19,
MultiAgentDQN,1,MSFT,-0.2087765336626889,0.1895574111549512,-1.1386662212287282,-1.251715173598829,-0.5712292121070424,-0.3654864443864722,0.4308252427184466,4895.584463018517,-0.5593973983283335,0.5493197278911565,-0.1281545309823599,0.1892975775505496,-0.6283367310072757,-0.6450677614697095,-0.4121867339360142,-0.3109137690060981,0.5146036161335188,6875.3655319856,-0.381217102121296,2011-12-15,2015-06-19,
MultiAgentDQN,1,JPM,-0.186169575538335,0.1768548946281366,-1.0756195677022993,-1.3268236280323689,-0.5410968284135029,-0.3440596317745654,0.4498229043683589,5402.891126610025,-0.5137397986050978,0.536281179138322,-0.1053019017143541,0.1764714300665242,-0.54189273170112,-0.6519289914944346,-0.4609735541074897,-0.2284337155050761,0.5182767624020888,7527.058482955545,-0.322564736534001,2011-12-15,2015-06-19,
MultiAgentDQN,1,BAC,-0.1372281587295719,0.1960241219317044,-0.654900493103351,-0.8361191364976251,-0.4513630008451919,-0.3040305884013704,0.389945652173913,6628.165728659967,-0.403465084420603,0.5640589569160998,-0.0468400396696838,0.1956053771829144,-0.1476252571841204,-0.1825993660857148,-0.2641662742249244,-0.1773127164211806,0.491554054054054,9393.723167204327,-0.1545649149516106,2011-12-15,2015-06-19,
MultiAgentDQN,1,MS,-0.030064447971754,0.2337461602166359,-0.0141777955262176,-0.0204708997205067,-0.426689595146934,-0.0704597635229447,0.4411764705882353,9985.218310772349,-0.1013303520304886,0.5708616780045351,0.0728363730377787,0.2331890478162425,0.4176267952865096,0.5937253839498909,-0.3411418656594831,0.2135075766704099,0.4973821989528796,14211.00207730553,0.2789901869574975,2011-12-15,2015-06-19,
MultiAgentDQN,1,CAT,-0.1824053067180089,0.1689505109562625,-1.1069493686494718,-1.4538139031414026,-0.577087646412072,-0.3160790355712477,0.4110718492343934,5490.864345434619,-0.5058222089108843,0.5844671201814059,-0.0935355829788032,0.1688460163114405,-0.4970189008264709,-0.6288421244495396,-0.419450728978772,-0.222995399737491,0.4824797843665768,7879.254944281337,-0.2908670550146797,2011-12-15,2015-06-19,
MultiAgentDQN,1,RTX,-0.1756001694102402,0.1466263850118815,-1.24317019715709,-1.7877990888777051,-0.5326860264011843,-0.3296504145163922,0.4348327566320646,5652.494117831844,-0.4912755293951341,0.6485260770975056,-0.0756683043452597,0.1469809520404809,-0.4618391092265923,-0.6692583818568649,-0.4174407435339753,-0.18126717508374,0.4858895705521472,8436.357000668464,-0.2407278699398383,2011-12-15,2015-06-19,
MultiAgentDQN,1,BA,-0.0274097425156536,0.1475270416020489,-0.1145566207205973,-0.1458694700906761,-0.3243482344275,-0.0845071426518907,0.4167709637046308,10081.199116108362,-0.0926920795502473,0.6825396825396826,0.0970354847870014,0.147430691057864,0.7020234383120431,0.8371218580102596,-0.1787449378655558,0.5428712328624786,0.5329249617151608,15364.904133033464,0.3828413719730117,2011-12-15,2015-06-19,
