baseline,fold,ticker,CAGR,AnnVol,Sharpe,Sortino,MaxDrawdown,Calmar,WinRate,FinalEquity,TotalReturn,Turnover,Gross_CAGR,Gross_AnnVol,Gross_Sharpe,Gross_Sortino,Gross_MaxDrawdown,Gross_Calmar,Gross_WinRate,Gross_FinalEquity,Gross_TotalReturn,params
TFT,0,MS,0.0167289173026634,0.111752979108914,0.2042372608722492,0.2678091722587973,-0.222408420351815,0.0752171040835636,0.4935691318327974,108606.1270499808,0.0860612704998078,0.0854306247421455,0.0321692483338555,0.1117236842708315,0.3391768253915885,0.4415004889679362,-0.2090220963045568,0.1539035771939786,0.5100725221595488,117065.02889952682,0.1706502889952681,"{'d_model': 24, 'lookback': 20, 'n_heads': 4, 'lstm_layers': 2, 'dropout': 0.10876727804485842, 'lr': 0.00010305367709076347, 'epochs': 10}"
TFT,0,CAT,-0.0013148269377767,0.1138815778655304,0.0454390015060937,0.0560819754489929,-0.3679788458219527,-0.0035731046844277,0.5016077170418006,99347.42513833528,-0.0065257486166472,0.0682580737172021,0.0107833050627308,0.1138762455823109,0.1511762993575262,0.1858546928748819,-0.3535684459895944,0.0304984938136934,0.5088424437299035,105482.2523110432,0.054822523110432,"{'d_model': 16, 'lookback': 20, 'n_heads': 4, 'lstm_layers': 2, 'dropout': 0.19561258945331453, 'lr': 0.0006808262880201394, 'epochs': 10}"
TFT,0,RTX,-0.0132516237053591,0.1034683337314803,-0.0771292092530658,-0.0955391973658126,-0.2086724691299604,-0.0635044180030576,0.4815112540192926,93577.19964655345,-0.0642280035344655,0.0879080906253899,0.0021678576200991,0.103487153202284,0.0727293793478442,0.0889086084608281,-0.1911789474730016,0.0113394160222863,0.5056726094003241,101083.42664115786,0.0108342664115785,"{'d_model': 32, 'lookback': 20, 'n_heads': 4, 'lstm_layers': 1, 'dropout': 0.16716113426632961, 'lr': 0.0009330492946752683, 'epochs': 12}"
TFT,0,BA,-0.0451589584398406,0.1403948442723565,-0.2587106859810968,-0.3097258498876447,-0.3584600190240428,-0.125980460980815,0.4718649517684887,79457.19338935081,-0.2054280661064919,0.1214334193096947,-0.0244917983295861,0.1404712980021557,-0.1060771240502938,-0.1256325937855234,-0.3125126664578487,-0.0783705780862791,0.4919484702093398,88391.60750360499,-0.1160839249639501,"{'d_model': 32, 'lookback': 20, 'n_heads': 2, 'lstm_layers': 1, 'dropout': 0.055021352956030146, 'lr': 0.0002814509271606064, 'epochs': 18}"
SingleAgentA2C,0,PORTFOLIO,-0.0264440676394719,0.0764088477727514,-0.3125383797533687,-0.4540415541667511,-0.2181804309157619,-0.1212027473246756,0.4924181963288108,87514.83105089277,-0.1248516894910722,0.0654350522771575,0.0132748855241284,0.0762104271425598,0.211126468144739,0.3085530418363883,-0.184971217866287,0.0717673034608265,0.5075818036711891,106782.4864391604,0.0678248643916039,{'rollout_len': 20}
SingleAgentA2C,0,NVDA,-0.0146193520766687,0.3324833452915875,0.1211315142225449,0.1566859013483424,-0.5695404538442352,-0.025668680737237,0.4489593657086224,10325.947668871298,-0.0706647098015831,0.2212918660287081,0.0246388056452431,0.3324232296136796,0.2385816909623926,0.3036320082231105,-0.543654669235087,0.0453206916808228,0.4989059080962801,12541.798044506284,0.1287618240055654,
SingleAgentA2C,0,AAPL,0.0741279771378242,0.2155266511935907,0.4395798510276462,0.5511737603936238,-0.4371840478847459,0.1695578269529324,0.4863849765258216,15859.818171616374,0.4273836354454736,0.2711323763955343,0.1267128047484782,0.2156176553570575,0.6612117369713891,0.8140636928865921,-0.37087054810831,0.3416631635884786,0.5204386839481555,20118.240339548058,0.8106416305593249,
SingleAgentA2C,0,MSFT,-0.0012122656543738,0.1920235700505946,0.0895145852909495,0.1263051622735586,-0.3825672650134103,-0.0031687647251557,0.4904564315352697,11044.24507291515,-0.0060179434376365,0.312200956937799,0.0553401743539245,0.1919902347060402,0.3763793463434988,0.52931340359575,-0.2888844117385908,0.1915651108374842,0.5114309906858594,14526.56334228325,0.3073907008054926,
SingleAgentA2C,0,JPM,-0.1078776391196655,0.2187962760295544,-0.4114064151162149,-0.4902285311179233,-0.5979967779558022,-0.1803983618246831,0.514480408858603,6295.931387482699,-0.433366175126557,0.1307814992025518,-0.087021065087261,0.2186647649840761,-0.3061505364508167,-0.362299154967111,-0.5727277604765091,-0.151941412818648,0.5295652173913044,7063.219245396583,-0.3643102679143075,
SingleAgentA2C,0,BAC,-0.0365274754780814,0.1974920688183852,-0.0896266209653165,-0.1102403204292958,-0.4820447309014712,-0.0757761119176045,0.479646017699115,9232.917181199102,-0.1690374536920809,0.1945773524720893,-0.0029073886731882,0.197660285127294,0.0840983213685527,0.1020320056611553,-0.4449809002083361,-0.0065337381263489,0.513413506012951,10951.285168146049,-0.0143843348668557,
SingleAgentA2C,0,MS,-0.0769894155593352,0.2301455060234239,-0.2327543655209895,-0.3211456380459163,-0.3919288382373226,-0.1964372305584623,0.4988009592326139,7457.947281570661,-0.3287847446586405,0.312200956937799,-0.024714198497554,0.2301373852363124,0.0065390400186104,0.0090114568891325,-0.3315379286991288,-0.0745441059927181,0.51242983159583,9810.15260366388,-0.1170862656702509,
SingleAgentA2C,0,CAT,-0.0893075584647864,0.1733636684423494,-0.4528074232928556,-0.5090772314422988,-0.5310554271458885,-0.1681699383899759,0.4528089887640449,6975.630865853217,-0.3721932220732105,0.1515151515151515,-0.0646223488429084,0.1733261723298525,-0.2987032055042238,-0.3278257460397656,-0.494522348139685,-0.1306762961997723,0.4951219512195122,7968.621931058289,-0.282824026204754,
SingleAgentA2C,0,RTX,0.0644717929032321,0.1953033618612231,0.4179371315082699,0.5370730514774694,-0.3564221910129378,0.1808860237349583,0.5012679628064244,15162.898494457067,0.364660864501136,0.1802232854864433,0.0988386249509731,0.1953484727196786,0.5805825497942826,0.7376371143814662,-0.3259099412375733,0.3032697455488919,0.523892267593397,17760.388329538007,0.5984349496584207,
SingleAgentA2C,0,BA,-0.1428612374551437,0.2801617423686844,-0.4094628827233557,-0.5276977479834443,-0.5749543187207027,-0.2484740662058439,0.4691462383770076,5159.494926927209,-0.5356454565765512,0.1794258373205741,-0.1152214134437347,0.2799218182839387,-0.2967439889643517,-0.3789372147959766,-0.5025829641166224,-0.2292584939608061,0.4887348353552859,6042.217435020014,-0.4562004308481987,
